case_id,text,source,label_triage,red_flags_gold,target_panic_score
TR_CRIT_01473,Aciiiiil! Ölüyorummmmm!,synthetic_tr_final,CRITICAL,1,0.76
TR_CRIT_01474,baygın biri var! tepki vermiyor! hemen gelin!,synthetic_tr_final,CRITICAL,1,0.7
TR_CRIT_01475,Yardım Yardım Yardım! Kalp atışı yok!,synthetic_tr_final,CRITICAL,1,0.83
TR_CRIT_01476,Çocuğum yanlış ilaç içti! Zehirlenmiş olabilir! Yardım!,synthetic_tr_final,CRITICAL,1,0.7
TR_CRIT_01477,Hemen hemen hemen! Çabuk çabuk!,synthetic_tr_final,CRITICAL,1,0.67
TR_CRIT_01478,"Şey, aciiiiil! Ölüyorummmmm!",synthetic_tr_final,CRITICAL,1,0.74
TR_CRIT_01479,Doktor lazım! Yaşlı bir kadın bilincini kaybetti!,synthetic_tr_final,CRITICAL,1,0.75
TR_CRIT_01480,Hemen hemen hemen! Çabuk çabuk!,synthetic_tr_final,CRITICAL,1,0.68
TR_CRIT_01481,göğsüm cok kötü sıkışıyor! nefes alamıyorum! yardım edin!,synthetic_tr_final,CRITICAL,1,0.76
TR_CRIT_01482,"Alo, çocuğum yanlış ilaç içti! Zehirlenmiş olabilir! Yardım!",synthetic_tr_final,CRITICAL,1,0.68
TR_CRIT_01483,kan var! arkadaşım fenalaştı! lütfen şimdi!,synthetic_tr_final,CRITICAL,1,0.81
TR_CRIT_01484,Doktor lazım! Kardeşim bilincini kaybetti!,synthetic_tr_final,CRITICAL,1,0.66
TR_CRIT_01485,kurtarın kurtarın kurtarın! kalp atışı yok!,synthetic_tr_final,CRITICAL,1,0.81
TR_CRIT_01486,Nefes darlığı çok arttı! Yığıldım! Yardım edin!,synthetic_tr_final,CRITICAL,1,0.78
TR_CRIT_01487,Yaaaardım! Nefes alamıyorum!,synthetic_tr_final,CRITICAL,1,0.8
TR_CRIT_01488,Çocuğum yanlış ilaç içti! Zehirlenmiş olabilir! Yardım!,synthetic_tr_final,CRITICAL,1,0.73
TR_CRIT_01489,Hemen hemen hemen! Çabuk çabuk!,synthetic_tr_final,CRITICAL,1,0.76
TR_CRIT_01490,Yaaaardım! Hava alamıyorum! Yardım edin!,synthetic_tr_final,CRITICAL,1,0.83
TR_CRIT_01491,önümde biri yere düştü ve baygın yatıyor! hemen gelin!,synthetic_tr_final,CRITICAL,1,0.68
TR_CRIT_01492,yardım yardım yardım! acil acil acil!,synthetic_tr_final,CRITICAL,1,0.68
TR_CRIT_01493,Bir kadın ağır yaralı! Kan var! Acil yardım!,synthetic_tr_final,CRITICAL,1,0.8
TR_CRIT_01494,kan var! komşum nefes almıyor! lütfen acil!,synthetic_tr_final,CRITICAL,1,0.73
TR_CRIT_01495,Kan var! Komşum bıçaklandı! Lütfen hemen!,synthetic_tr_final,CRITICAL,1,0.74
TR_CRIT_01496,"Bakar mısınız, kaaaaan! Çoooook kan!",synthetic_tr_final,CRITICAL,1,0.84
TR_CRIT_01497,"Alo, kan var! Annem vuruldu! Lütfen çabuk!",synthetic_tr_final,CRITICAL,1,0.73
TR_CRIT_01498,"Bakar mısınız, bir adam yere yığıldı! Baygin! Hemen ambulans gönderin!",synthetic_tr_final,CRITICAL,1,0.7
TR_CRIT_01499,Kalp atışım çok hızlı! bilincini kaybetti! Yardım!,synthetic_tr_final,CRITICAL,1,0.85
TR_CRIT_01500,"Alo, komşum yere yığıldı! Baygın! Hemen ambulans gönderin!",synthetic_tr_final,CRITICAL,1,0.81
TR_URG_00551,"Canım çok acıyor, göğsüm sıkışıyor ve nefes darlığım var.",synthetic_tr_final,URGENT,0,0.62
TR_URG_00552,"Önümde biri yere düştü, şimdi konuşuyor ama kalkamıyor.",synthetic_tr_final,URGENT,0,0.56
TR_URG_00553,"Arkadaşım fenalaştı, başı dönüyor ve ayakta duramıyor.",synthetic_tr_final,URGENT,0,0.57
TR_URG_00554,"Merhaba, bir kişi baygın gibi oldu, kısa süre sonra kendine geldi ama kötü durumda.",synthetic_tr_final,URGENT,0,0.5
TR_URG_00555,"Merhaba, merdivenden düştüm, başımı çarptım, çok ağrıyor.",synthetic_tr_final,URGENT,0,0.63
TR_URG_00556,"Göğüs ağrım var, nefes alırken daha da artıyor.",synthetic_tr_final,URGENT,0,0.52
TR_URG_00557,"nefes alamiyom gibi hissediyorum, gogsum sikisiyo",synthetic_tr_final,URGENT,0,0.63
TR_URG_00558,"Bir anda bayildi ama sonra gozunu acti, yine de kotu.",synthetic_tr_final,URGENT,0,0.56
TR_URG_00559,Zehirlenmiş olabilir. Kontrol istiyorum.,synthetic_tr_final,URGENT,0,0.52
TR_URG_00560,"Biri yere düştü, başını çarptı ve sersemledi.",synthetic_tr_final,URGENT,0,0.4
TR_URG_00561,Komşum sert düştü. Kanama azaldı ama ağrısı sürüyor.,synthetic_tr_final,URGENT,0,0.59
TR_URG_00562,Göğüs ağrısı var. Hava almakta zorluk çekiyorum.,synthetic_tr_final,URGENT,0,0.41
TR_URG_00563,Kasığımda yanma oluyor. Oturmakta zorlanıyorum.,synthetic_tr_final,URGENT,0,0.46
TR_URG_00564,Önümde biri yere düştü. Kalkamıyor ve çok acıyor diyor.,synthetic_tr_final,URGENT,0,0.63
TR_URG_00565,Zehirlenmiş olabilir. Kontrol istiyorum.,synthetic_tr_final,URGENT,0,0.6
TR_URG_00566,Alerjik reaksiyon olabilir. Yüzüm şişti. zor nefes alıyor.,synthetic_tr_final,URGENT,0,0.56
TR_URG_00567,"Kolumun üstüne düştüm, çok acıyor ama kanama yok.",synthetic_tr_final,URGENT,0,0.44
TR_URG_00568,Ağrı ağrı ağrı. Durmuyor. Tıbbi yardım lazım.,synthetic_tr_final,URGENT,0,0.57
TR_URG_00569,"Şey, arkadaşım kanıyor. Kan fışkırıyor. Hemen gelmesini istiyorum.",synthetic_tr_final,URGENT,0,0.47
TR_URG_00570,Bir kişi baygın gibi oldu ama şimdi gözünü açtı.,synthetic_tr_final,URGENT,0,0.55
TR_URG_00571,Babam başını vurdu. Kanama azaldı ama ağrısı sürüyor.,synthetic_tr_final,URGENT,0,0.52
TR_URG_00572,"ateş var, 41 derece nefes alırken yanma oluyor",synthetic_tr_final,URGENT,0,0.6
TR_URG_00573,Alerjik reaksiyon olabilir. Yüzüm şişti. zor nefes alıyor.,synthetic_tr_final,URGENT,0,0.43
TR_URG_00574,Babam kolunu kırdı. Kan fışkırıyor. Hemen gelmesini istiyorum.,synthetic_tr_final,URGENT,0,0.41
TR_URG_00575,Hasta yaralandı. Kanama azaldı ama ağrısı sürüyor.,synthetic_tr_final,URGENT,0,0.61
TR_URG_00576,Göğüs ağrısı var. Hava almakta zorluk çekiyorum.,synthetic_tr_final,URGENT,0,0.56
TR_URG_00577,"Lütfen, nefes darlığı var. Konuşurken zorlanıyor.",synthetic_tr_final,URGENT,0,0.51
TR_URG_00578,Nefes nefes kaldım. Yardım lazım.,synthetic_tr_final,URGENT,0,0.63
TR_URG_00579,Düştüm. Kolum çok ağrıyor ve şişti.,synthetic_tr_final,URGENT,0,0.62
TR_URG_00580,"alo, başım çok acıyor. gözüm kararıyor. çok kötüyüm.",synthetic_tr_final,URGENT,0,0.61
TR_URG_00581,"Kolumun üstüne düştüm, çok acıyor ama kanama yok.",synthetic_tr_final,URGENT,0,0.6
TR_URG_00582,"Merhaba, düştüm. Kolum çok ağrıyor ve şişti.",synthetic_tr_final,URGENT,0,0.42
TR_URG_00583,Komşum başını vurdu. Kanama azaldı ama ağrısı sürüyor.,synthetic_tr_final,URGENT,0,0.56
TR_URG_00584,Nefes darlığı var. Konuşurken zorlanıyor.,synthetic_tr_final,URGENT,0,0.54
TR_URG_00585,"Ateş var, 39 derece. Nefes alırken ağrı oluyor.",synthetic_tr_final,URGENT,0,0.44
TR_URG_00586,Başım çok acıyor. Gözüm kararıyor. Çok kötüyüm.,synthetic_tr_final,URGENT,0,0.58
TR_URG_00587,"Merhaba, ateş var, 38 derece. Nefes alırken ağrı oluyor.",synthetic_tr_final,URGENT,0,0.45
TR_URG_00588,Ağrı ağrı ağrı. Durmuyor. Tıbbi yardım lazım.,synthetic_tr_final,URGENT,0,0.58
TR_URG_00589,Göğüs ağrısı var. Hava almakta zorluk çekiyorum.,synthetic_tr_final,URGENT,0,0.55
TR_URG_00590,Göğsümde baskı var. Nefes darlığı başladı.,synthetic_tr_final,URGENT,0,0.56
TR_URG_00591,Bir kişi baygın gibi oldu ama şimdi gözünü açtı.,synthetic_tr_final,URGENT,0,0.43
TR_URG_00592,"Kolumun üstüne düştüm, çok acıyor ama kanama yok.",synthetic_tr_final,URGENT,0,0.46
TR_URG_00593,"Bakar mısınız, nefes nefes kaldım. Yardım lazım.",synthetic_tr_final,URGENT,0,0.45
TR_URG_00594,Kardeşim sert düştü. Kanama azaldı ama ağrısı sürüyor.,synthetic_tr_final,URGENT,0,0.62
TR_URG_00595,Canım çok acıyor. Özellikle göğsümde tarafımda ağrı var.,synthetic_tr_final,URGENT,0,0.43
TR_URG_00596,Yaşlı bir adam yaralandı. Hareket etmekte zor nefes alıyor.,synthetic_tr_final,URGENT,0,0.41
TR_URG_00597,"Merhaba, göğüs ağrısı var. Hava almakta zorluk çekiyorum.",synthetic_tr_final,URGENT,0,0.46
TR_URG_00598,"Biri yere düştü, başını çarptı ve sersemledi.",synthetic_tr_final,URGENT,0,0.48
TR_URG_00599,bir kişi baygın gibi oldu ama şimdi gözünü açtı.,synthetic_tr_final,URGENT,0,0.6
TR_URG_00600,Alerjik reaksiyon olabilir. Yüzüm şişti. zor nefes alıyor.,synthetic_tr_final,URGENT,0,0.42
TR_URG_00601,"Alo, çocuğum kolunu kırdı. Kan fışkırıyor. Hemen gelmesini istiyorum.",synthetic_tr_final,URGENT,0,0.55
TR_URG_00602,Nefes darlığı var. Konuşurken zorlanıyor.,synthetic_tr_final,URGENT,0,0.55
TR_URG_00603,Arkadaşım fenalaştı. Şu an oturuyor ama iyi görünmüyor.,synthetic_tr_final,URGENT,0,0.41
TR_URG_00604,Alerjik reaksiyon olabilir. Yüzüm şişti. zorluk çekiyor.,synthetic_tr_final,URGENT,0,0.45
TR_URG_00605,Nefes nefes kaldım. Yardım lazım.,synthetic_tr_final,URGENT,0,0.63
TR_URG_00606,Bir kişi baygın gibi oldu ama şimdi gözünü açtı.,synthetic_tr_final,URGENT,0,0.59
TR_URG_00607,"Ateş var, 41 derece. Nefes alırken ağrı oluyor.",synthetic_tr_final,URGENT,0,0.63
TR_URG_00608,Başım çok acıyor. Gözüm kararıyor. Çok kötüyüm.,synthetic_tr_final,URGENT,0,0.42
TR_URG_00609,"biri yere düştü, başını çarptı ve sersemledi",synthetic_tr_final,URGENT,0,0.49
TR_URG_00610,Alerjik reaksiyon olabilir. Yüzüm şişti. ayağa kalkamıyor.,synthetic_tr_final,URGENT,0,0.47
TR_URG_00611,Hasta yaralandı. Kanama azaldı ama ağrısı sürüyor.,synthetic_tr_final,URGENT,0,0.59
TR_URG_00612,"Şey, dustum. Kolum çok ağrıyor ve şişti.",synthetic_tr_final,URGENT,0,0.49
TR_URG_00613,"Ateş var, 39 derece. Nefes alırken çok acıyor.",synthetic_tr_final,URGENT,0,0.42
TR_URG_00614,Yaşlı bir kadın başını çarptı. Kan fışkırıyor. Hemen gelmesini istiyorum.,synthetic_tr_final,URGENT,0,0.56
TR_URG_00615,lütfen alerjik reaksiyon olabilir. yüzüm şişti. zor nefes alıyor.,synthetic_tr_final,URGENT,0,0.47
TR_URG_00616,"Merhaba, alerjik reaksiyon olabilir. Yüzüm şişti. ayağa kalkamıyor.",synthetic_tr_final,URGENT,0,0.49
TR_URG_00617,Önümde biri yere dustu. Kalkamıyor ve çok acıyor diyor.,synthetic_tr_final,URGENT,0,0.55
TR_URG_00618,Canım çok acıyor. Özellikle karnımda tarafımda ağrı var.,synthetic_tr_final,URGENT,0,0.5
TR_URG_00619,Yaşlı bir adam travma geçirdi. Kanama azaldı ama ağrısı sürüyor.,synthetic_tr_final,URGENT,0,0.62
TR_URG_00620,Alerjik reaksiyon olabilir. Yüzüm şişti. ayağa kalkamıyor.,synthetic_tr_final,URGENT,0,0.54
TR_URG_00621,"biri yere düştü, başını çarptı ve sersemledi.",synthetic_tr_final,URGENT,0,0.62
TR_URG_00622,Zehirlenmiş olabilir. Kontrol istiyorum.,synthetic_tr_final,URGENT,0,0.63
TR_URG_00623,"Bakar mısınız, göğsümde baskı var. Nefes darlığı başladı.",synthetic_tr_final,URGENT,0,0.55
TR_URG_00624,Eşim fenalaştı. Şu an oturuyor ama iyi görünmüyor.,synthetic_tr_final,URGENT,0,0.42
TR_URG_00625,Göğsümde baskı var. Nefes darlığı başladı.,synthetic_tr_final,URGENT,0,0.64
TR_URG_00626,Canım çok acıyor. Özellikle kolumda tarafımda ağrı var.,synthetic_tr_final,URGENT,0,0.4
TR_URG_00627,Bir adam kolunu kırdı. Kan fışkırıyor. Hemen gelmesini istiyorum.,synthetic_tr_final,URGENT,0,0.53
TR_URG_00628,Nefes nefes kaldım. Yardım lazım.,synthetic_tr_final,URGENT,0,0.56
TR_URG_00629,Yaşlı bir adam kanıyor. Kan fışkırıyor. Hemen gelmesini istiyorum.,synthetic_tr_final,URGENT,0,0.42
TR_URG_00630,alerjik reaksiyon olabilir yüzüm şişti ayağa kalkamıyor,synthetic_tr_final,URGENT,0,0.64
TR_URG_00631,Göğsümde baskı var. Nefes darlığı başladı.,synthetic_tr_final,URGENT,0,0.43
TR_URG_00632,Bir kadın yaralandı. Kanama azaldı ama ağrısı sürüyor.,synthetic_tr_final,URGENT,0,0.49
TR_URG_00633,Canım çok acıyor. Özellikle bacağımda tarafımda ağrı var.,synthetic_tr_final,URGENT,0,0.6
TR_URG_00634,Kasığımda yanma oluyor. Oturmakta zorlanıyorum.,synthetic_tr_final,URGENT,0,0.55
TR_URG_00635,Göğüs ağrısı var. Hava almakta zorluk çekiyorum.,synthetic_tr_final,URGENT,0,0.41
TR_URG_00636,Alerjik reaksiyon olabilir. Yüzüm şişti. zor nefes alıyor.,synthetic_tr_final,URGENT,0,0.46
TR_URG_00637,"Merhaba, biri yere düştü, başını çarptı ve sersemledi.",synthetic_tr_final,URGENT,0,0.42
TR_URG_00638,Annem kanıyor. Kan fışkırıyor. Hemen gelmesini istiyorum.,synthetic_tr_final,URGENT,0,0.44
TR_URG_00639,"Şey, annem travma geçirdi. Hareket etmekte hareket edemiyor.",synthetic_tr_final,URGENT,0,0.43
TR_URG_00640,Zehirlenmiş olabilir. Kontrol istiyorum.,synthetic_tr_final,URGENT,0,0.63
TR_URG_00641,başım çok acıyor. gözüm kararıyor. çok kötüyüm.,synthetic_tr_final,URGENT,0,0.43
TR_URG_00642,eşim yaralandı kanama azaldı ama ağrısı sürüyor,synthetic_tr_final,URGENT,0,0.63
TR_URG_00643,Ağrı ağrı ağrı. Durmuyor. Tıbbi yardım lazım.,synthetic_tr_final,URGENT,0,0.54
TR_URG_00644,zehirlenmiş olabilir. kontrol istiyorum.,synthetic_tr_final,URGENT,0,0.49
TR_URG_00645,"Ateş var, 38 derece. Nefes alırken çok acıyor.",synthetic_tr_final,URGENT,0,0.47
TR_URG_00646,dustum. kolum çok ağrıyor ve şişti.,synthetic_tr_final,URGENT,0,0.43
TR_URG_00647,"Lütfen, göğüs ağrısı var. Hava almakta zorluk çekiyorum.",synthetic_tr_final,URGENT,0,0.5
TR_URG_00648,Göğüs ağrısı var. Hava almakta zorluk çekiyorum.,synthetic_tr_final,URGENT,0,0.48
TR_URG_00649,"merhaba, babam ayağını burktu. kan fışkırıyor. hemen gelmesini istiyorum.",synthetic_tr_final,URGENT,0,0.59
TR_URG_00650,göğsümde baskı var nefes darlığı başladı,synthetic_tr_final,URGENT,0,0.56
TR_URG_00651,Arkadaşım başını vurdu. Hareket etmekte hareket edemiyor.,synthetic_tr_final,URGENT,0,0.47
TR_URG_00652,"Alo, ağrı ağrı ağrı. Durmuyor. Tıbbi yardım lazım.",synthetic_tr_final,URGENT,0,0.56
TR_URG_00653,"Alo, ateş var, 38 derece. Nefes alırken batma hissi var.",synthetic_tr_final,URGENT,0,0.65
TR_URG_00654,Göğsümde baskı var. Nefes darlığı başladı.,synthetic_tr_final,URGENT,0,0.56
TR_URG_00655,Başım çok acıyor. Gözüm kararıyor. Çok kötüyüm.,synthetic_tr_final,URGENT,0,0.49
TR_URG_00656,Düştüm. Kolum çok ağrıyor ve şişti.,synthetic_tr_final,URGENT,0,0.5
TR_URG_00657,Yaşlı bir kadın travma geçirdi. Kanama azaldı ama ağrısı sürüyor.,synthetic_tr_final,URGENT,0,0.54
TR_URG_00658,"Kolumun üstüne dustum, çok acıyor ama kanama yok.",synthetic_tr_final,URGENT,0,0.42
TR_URG_00659,Bir kişi baygın gibi oldu ama şimdi gözünü açtı.,synthetic_tr_final,URGENT,0,0.57
TR_URG_00660,"Kolumun üstüne düştüm, çok acıyor ama kanama yok.",synthetic_tr_final,URGENT,0,0.41
TR_URG_00661,Bir kişi baygın gibi oldu ama şimdi gözünü açtı.,synthetic_tr_final,URGENT,0,0.6
TR_URG_00662,Bir kadın başını vurdu. Kanama azaldı ama ağrısı sürüyor.,synthetic_tr_final,URGENT,0,0.58
TR_URG_00663,"alo, zehirlenmiş olabilir. kontrol istiyorum.",synthetic_tr_final,URGENT,0,0.52
TR_URG_00664,nefes nefes kaldım yardım lazım,synthetic_tr_final,URGENT,0,0.58
TR_URG_00665,Alerjik reaksiyon olabilir. Yüzüm şişti. zorluk çekiyor.,synthetic_tr_final,URGENT,0,0.63
TR_URG_00666,Kardeşim travma geçirdi. Hareket etmekte ayağa kalkamıyor.,synthetic_tr_final,URGENT,0,0.45
TR_URG_00667,Bir kişi baygın gibi oldu ama şimdi gözünü açtı.,synthetic_tr_final,URGENT,0,0.61
TR_URG_00668,"Kolumun üstüne düştüm, çok acıyor ama kanama yok.",synthetic_tr_final,URGENT,0,0.61
TR_URG_00669,Yaşlı bir adam travma geçirdi. Hareket etmekte hareket edemiyor.,synthetic_tr_final,URGENT,0,0.54
TR_URG_00670,Başım çok acıyor. Gözüm kararıyor. Çok kötüyüm.,synthetic_tr_final,URGENT,0,0.53
TR_URG_00671,"Ateş var, 39 derece. Nefes alırken çok acıyor.",synthetic_tr_final,URGENT,0,0.45
TR_URG_00672,"bakar mısınız, ateş var, 40 derece nefes alırken yanma oluyor",synthetic_tr_final,URGENT,0,0.58
TR_URG_00673,Nefes nefes kaldım. Yardım lazım.,synthetic_tr_final,URGENT,0,0.5
TR_URG_00674,"Alo, canım çok acıyor. Özellikle başımda tarafımda ağrı var.",synthetic_tr_final,URGENT,0,0.6
TR_URG_00675,"Merhaba, nefes nefes kaldım. Yardım lazım.",synthetic_tr_final,URGENT,0,0.47
TR_URG_00676,Bir kişi baygın gibi oldu ama şimdi gözünü açtı.,synthetic_tr_final,URGENT,0,0.5
TR_URG_00677,Bir kişi baygın gibi oldu ama şimdi gözünü açtı.,synthetic_tr_final,URGENT,0,0.48
TR_URG_00678,zehirlenmiş olabilir kontrol istiyorum,synthetic_tr_final,URGENT,0,0.42
TR_URG_00679,Düştüm. Kolum çok ağrıyor ve şişti.,synthetic_tr_final,URGENT,0,0.63
TR_URG_00680,Nefes darlığı var. Konuşurken zorlanıyor.,synthetic_tr_final,URGENT,0,0.43
TR_URG_00681,"Kolumun üstüne düştüm, çok acıyor ama kanama yok.",synthetic_tr_final,URGENT,0,0.41
TR_URG_00682,"Biri yere düştü, başını çarptı ve sersemledi.",synthetic_tr_final,URGENT,0,0.62
TR_URG_00683,Annem fenalaştı. Şu an oturuyor ama iyi görünmüyor.,synthetic_tr_final,URGENT,0,0.56
TR_URG_00684,Göğsümde baskı var. Nefes darlığı başladı.,synthetic_tr_final,URGENT,0,0.54
TR_URG_00685,"Biri yere düştü, başını çarptı ve sersemledi.",synthetic_tr_final,URGENT,0,0.52
TR_URG_00686,Ağrı ağrı ağrı. Durmuyor. Tıbbi yardım lazım.,synthetic_tr_final,URGENT,0,0.59
TR_URG_00687,"Bakar mısınız, ateş var, 40 derece. Nefes alırken batma hissi var.",synthetic_tr_final,URGENT,0,0.46
TR_URG_00688,Düştüm. Kolum çok ağrıyor ve şişti.,synthetic_tr_final,URGENT,0,0.49
TR_URG_00689,Başım çok acıyor. Gözüm kararıyor. Çok kötüyüm.,synthetic_tr_final,URGENT,0,0.56
TR_URG_00690,Komşum yaralandı. Hareket etmekte zor nefes alıyor.,synthetic_tr_final,URGENT,0,0.46
TR_URG_00691,önümde biri yere düştü. kalkamıyor ve çok acıyor diyor.,synthetic_tr_final,URGENT,0,0.62
TR_URG_00692,"Lütfen, canım çok acıyor. Özellikle başımda tarafımda ağrı var.",synthetic_tr_final,URGENT,0,0.55
TR_URG_00693,Düştüm. Kolum çok ağrıyor ve şişti.,synthetic_tr_final,URGENT,0,0.62
TR_URG_00694,Nefes darlığı var. Konuşurken zorlanıyor.,synthetic_tr_final,URGENT,0,0.53
TR_URG_00695,Hasta kolunu kırdı. Kan fışkırıyor. Hemen gelmesini istiyorum.,synthetic_tr_final,URGENT,0,0.52
TR_URG_00696,komşum fenalaştı. şu an oturuyor ama iyi görünmüyor.,synthetic_tr_final,URGENT,0,0.62
TR_URG_00697,Zehirlenmiş olabilir. Kontrol istiyorum.,synthetic_tr_final,URGENT,0,0.48
TR_URG_00698,ağrı ağrı ağrı durmuyor tıbbi yardım lazım,synthetic_tr_final,URGENT,0,0.44
TR_URG_00699,"Ateş var, 38 derece. Nefes alırken ağrı oluyor.",synthetic_tr_final,URGENT,0,0.44
TR_URG_00700,"Kolumun üstüne düştüm, çok aciyo ama kanama yok.",synthetic_tr_final,URGENT,0,0.62
TR_URG_00701,Önümde biri yere düştü. Kalkamıyor ve cok acıyor diyor.,synthetic_tr_final,URGENT,0,0.6
TR_URG_00702,başım çok acıyor gözüm kararıyor çok kötüyüm,synthetic_tr_final,URGENT,0,0.43
TR_URG_00703,Göğsümde baskı var. Nefes darlığı başladı.,synthetic_tr_final,URGENT,0,0.53
TR_URG_00704,başım çok acıyor. gözüm kararıyor. çok kötüyüm.,synthetic_tr_final,URGENT,0,0.45
TR_URG_00705,Bir adam travma geçirdi. Hareket etmekte zor nefes alıyor.,synthetic_tr_final,URGENT,0,0.56
TR_URG_00706,"ateş var, 41 derece nefes alırken ağrı oluyor",synthetic_tr_final,URGENT,0,0.51
TR_URG_00707,"Alo, düştüm. Kolum çok ağrıyor ve şişti.",synthetic_tr_final,URGENT,0,0.57
TR_URG_00708,Yaşlı bir kadın yaralandı. Kanama azaldı ama ağrısı sürüyor.,synthetic_tr_final,URGENT,0,0.48
TR_URG_00709,"bakar mısınız, kasığımda yanma oluyor oturmakta zorlanıyorum",synthetic_tr_final,URGENT,0,0.5
TR_URG_00710,babam travma geçirdi kanama azaldı ama ağrısı sürüyor,synthetic_tr_final,URGENT,0,0.42
TR_URG_00711,"Merhaba, ateş var, 40 derece. Nefes alırken ağrı oluyor.",synthetic_tr_final,URGENT,0,0.52
TR_URG_00712,Düştüm. Kolum çok ağrıyor ve şişti.,synthetic_tr_final,URGENT,0,0.48
TR_URG_00713,Nefes darlığı var. Konuşurken zorlanıyor.,synthetic_tr_final,URGENT,0,0.46
TR_URG_00714,Başım çok acıyor. Gözüm kararıyor. Çok kötüyüm.,synthetic_tr_final,URGENT,0,0.46
TR_URG_00715,Düştüm. Kolum çok ağrıyor ve şişti.,synthetic_tr_final,URGENT,0,0.64
TR_URG_00716,Başım çok acıyor. Gözüm kararıyor. Çok kötüyüm.,synthetic_tr_final,URGENT,0,0.5
TR_URG_00717,Göğsümde baskı var. Nefes darlığı başladı.,synthetic_tr_final,URGENT,0,0.63
TR_URG_00718,"Ateş var, 41 derece. Nefes alırken ağrı oluyor.",synthetic_tr_final,URGENT,0,0.64
TR_URG_00719,"Ateş var, 39 derece. Nefes alırken çok acıyor.",synthetic_tr_final,URGENT,0,0.5
TR_URG_00720,hasta fenalaştı şu an oturuyor ama iyi görünmüyor,synthetic_tr_final,URGENT,0,0.64
TR_URG_00721,"Lütfen, düştüm. Kolum çok ağrıyor ve şişti.",synthetic_tr_final,URGENT,0,0.49
TR_URG_00722,Başım çok acıyor. Gözüm kararıyor. Çok kötüyüm.,synthetic_tr_final,URGENT,0,0.49
TR_URG_00723,Göğsümde baskı var. Nefes darlığı başladı.,synthetic_tr_final,URGENT,0,0.45
TR_URG_00724,"Biri yere düştü, başını çarptı ve sersemledi.",synthetic_tr_final,URGENT,0,0.54
TR_URG_00725,Arkadaşım başını vurdu. Kanama azaldı ama ağrısı sürüyor.,synthetic_tr_final,URGENT,0,0.47
TR_URG_00726,Göğüs ağrısı var. Hava almakta zorluk çekiyorum.,synthetic_tr_final,URGENT,0,0.56
TR_URG_00727,Nefes nefes kaldım. Yardım lazım.,synthetic_tr_final,URGENT,0,0.46
TR_URG_00728,Bir kişi baygin gibi oldu ama şimdi gözünü açtı.,synthetic_tr_final,URGENT,0,0.5
TR_URG_00729,Annem kanıyor. Kan fışkırıyor. Hemen gelmesini istiyorum.,synthetic_tr_final,URGENT,0,0.44
TR_URG_00730,komşum travma geçirdi. kanama azaldı ama ağrısı sürüyor.,synthetic_tr_final,URGENT,0,0.45
TR_URG_00731,"Kolumun üstüne düştüm, çok acıyor ama kanama yok.",synthetic_tr_final,URGENT,0,0.5
TR_URG_00732,Bir kadın fenalaştı. Şu an oturuyor ama iyi görünmüyor.,synthetic_tr_final,URGENT,0,0.51
TR_URG_00733,Hasta travma geçirdi. Kanama azaldı ama ağrısı sürüyor.,synthetic_tr_final,URGENT,0,0.41
TR_URG_00734,Canım çok acıyor. Özellikle göğsümde tarafımda ağrı var.,synthetic_tr_final,URGENT,0,0.57
TR_URG_00735,"Ateş var, 38 derece. Nefes alırken yanma oluyor.",synthetic_tr_final,URGENT,0,0.49
TR_URG_00736,Önümde biri yere düştü. Kalkamıyor ve çok acıyor diyor.,synthetic_tr_final,URGENT,0,0.49
TR_URG_00737,Arkadaşım kanıyor. Kan fışkırıyor. Hemen gelmesini istiyorum.,synthetic_tr_final,URGENT,0,0.42
TR_URG_00738,Arkadaşım sert düştü. Hareket etmekte hareket edemiyor.,synthetic_tr_final,URGENT,0,0.52
TR_URG_00739,bir kişi baygın gibi oldu ama şimdi gözünü açtı.,synthetic_tr_final,URGENT,0,0.62
TR_URG_00740,nefes darlığı var konuşurken zorlanıyor,synthetic_tr_final,URGENT,0,0.42
TR_URG_00741,"Bakar mısınız, zehirlenmiş olabilir. Kontrol istiyorum.",synthetic_tr_final,URGENT,0,0.56
TR_URG_00742,Düştüm. Kolum çok ağrıyor ve şişti.,synthetic_tr_final,URGENT,0,0.55
