id,file_name,title,date,state,civilian_initiated,deaths,potential_death,false_alarm,text_raw,text_clean,label_category_suggested,label_triage_suggested,red_flags_suggested,category_hits,triage_hits,suggestion_confidence,label_category_gold,label_triage_gold,red_flags_gold,reviewed_by,review_notes
517,call_517.mp3,Kidnapping-Murder 911 Call,2/09,Texas,1.0,1.0,1.0,0.0,"Kidnapping-Murder 911 Call In Feb. 2009 Susana De Jesus was kidnapped and murdered as she left work in Pearland (Tex.) with a co-worker. Two hours later the co-worker called her brother in Canada, who called the Brazoria County sheriff’s comm center to report what his sister had seen. Her car was found within hours via OnStar, but De Jesus has not been located.","kidnapping-murder 911 call in feb. 2009 susana de jesus was kidnapped and murdered as she left work in pearland (tex.) with a co-worker. two hours later the co-worker called her brother in canada, who called the brazoria county sheriff’s comm center to report what his sister had seen. her car was found within hours via onstar, but de jesus has not been located.",crime,CRITICAL,1,"murder, kidnap",,0.99,crime,CRITICAL,1,,
518,call_518.mp3,Officers shot,2/09,Indiana,0.0,0.0,1.0,0.0,"Officers shot – In Feb. 2009 two Jeffersonville (Ind.) police officers were shot by a man in a motel room, after an motel employee reported the occupants had drugs. The officers radioed for help, and arriving officers had to coordinate their response to get to the officers while staying safe from the suspects. Both officers survived and the suspects fled and were at large.","officers shot – in feb. 2009 two jeffersonville (ind.) police officers were shot by a man in a motel room, after an motel employee reported the occupants had drugs. the officers radioed for help, and arriving officers had to coordinate their response to get to the officers while staying safe from the suspects. both officers survived and the suspects fled and were at large.",crime,CRITICAL,1,"shot, suspect",,0.8,crime,CRITICAL,1,,
519,call_519.mp3,Natural gas explosion,2/09,Massachusetts,1.0,1.0,1.0,0.0,"Natural gas explosion – On Feb. 19, 2009 several residents of Somerset (Mass.) dialed 911 to report a natural gas smell. About an hour after the first call a house exploded and the female resident was killed.","natural gas explosion – on feb. 19, 2009 several residents of somerset (mass.) dialed 911 to report a natural gas smell. about an hour after the first call a house exploded and the female resident was killed.",fire,CRITICAL,1,explosion,explosion,0.99,fire,CRITICAL,1,,
520,call_520.mp3,Cab death,2/09,Texas,1.0,1.0,1.0,0.0,"Cab death – In Feb. 2009 two men shared a cab ride in Kyle (Tex.), and during the 70 mph ride on I-35 Jeffery Weng, a Univ. of Texas student, went out the door of the cab and was killed. Several other motorists dialed 911 to report the incident. Police are trying to find the other passenger and do not know the circumstances of his death.","cab death – in feb. 2009 two men shared a cab ride in kyle (tex.), and during the 70 mph ride on i-35 jeffery weng, a univ. of texas student, went out the door of the cab and was killed. several other motorists dialed 911 to report the incident. police are trying to find the other passenger and do not know the circumstances of his death.",other,CRITICAL,1,,,0.8,other,CRITICAL,1,,
521,call_521.mp3,Intruder shot,2/09,Florida,1.0,1.0,1.0,0.0,"Intruder shot – In Feb. 2009 a suspect entered the patio door of a home in the middle of the night and confronted the couple inside. Heath Miller armed himself with a .38-cal. revolver and shot the suspect, killing him. Mirelle Miller dialed 911 for help, and at one point a dispatcher called her back for more information.","intruder shot – in feb. 2009 a suspect entered the patio door of a home in the middle of the night and confronted the couple inside. heath miller armed himself with a .38-cal. revolver and shot the suspect, killing him. mirelle miller dialed 911 for help, and at one point a dispatcher called her back for more information.",crime,CRITICAL,1,"shot, suspect",,0.99,crime,CRITICAL,1,,
522,call_522.mp3,Officer fatal crash,2/09,North Carolina,0.0,1.0,1.0,0.0,"Officer fatal crash – In Feb. 2009 Wilmington (NC) police officer Richard Matthews crashed his car while responding to join the pursuit of a drug suspect’s car. He was ejected and died of head injuries. Police released the dispatch channel logging tape after a media request. The tape includes the original stop, the call from an officer for an ambulance and the aftermath. (quiet radio segments removed)","officer fatal crash – in feb. 2009 wilmington (nc) police officer richard matthews crashed his car while responding to join the pursuit of a drug suspect’s car. he was ejected and died of head injuries. police released the dispatch channel logging tape after a media request. the tape includes the original stop, the call from an officer for an ambulance and the aftermath. (quiet radio segments removed)",crime,CRITICAL,1,suspect,crash,0.99,crime,CRITICAL,1,,
523,call_523.mp3,Murder-suicide 911,2/09,Michigan,1.0,2.0,1.0,0.0,"Murder-suicide 911 – In Feb. 2009 a Lowell (Mich.) man slashed the neck of his ex-girlfriend, prompting a 911 call from his 20 year-old niece. Jeff Childs then turned the knife on himself and died. The 911 call went to the state police, who mistakenly transferred it to the Kent County sheriff’s comm center instead of Lowell city police. The first arriving officer waited for back-up before approaching the house, leading to a 15-minute response time to the rural home. The family believes a prompter response would have saved both persons.","murder-suicide 911 – in feb. 2009 a lowell (mich.) man slashed the neck of his ex-girlfriend, prompting a 911 call from his 20 year-old niece. jeff childs then turned the knife on himself and died. the 911 call went to the state police, who mistakenly transferred it to the kent county sheriff’s comm center instead of lowell city police. the first arriving officer waited for back-up before approaching the house, leading to a 15-minute response time to the rural home. the family believes a prompter response would have saved both persons.",crime,CRITICAL,1,"knife, murder",,0.99,crime,CRITICAL,1,,
524,call_524.mp3,McNugget emergency,3/09,Florida,1.0,0.0,0.0,1.0,"McNugget emergency –  In March 2009 a Fort Pierce (Fla.) woman dialed 911 three times to complain that a McDonalds staffer would not give her a refund on the money she spent for McNuggets. The restaurant was out of McNuggets, and an employee offered Latreasa Goodman a McDouble instead. She refused, and dialed 911 to complain about the lack of a refund.","mcnugget emergency – in march 2009 a fort pierce (fla.) woman dialed 911 three times to complain that a mcdonalds staffer would not give her a refund on the money she spent for mcnuggets. the restaurant was out of mcnuggets, and an employee offered latreasa goodman a mcdouble instead. she refused, and dialed 911 to complain about the lack of a refund.",other,NON_URGENT,0,,,0.55,other,NON_URGENT,0,,
525,call_525.mp3,Purse snatch chase,3/09,Texas,1.0,0.0,1.0,0.0,"Purse snatch chase – In March 2009 Forth Worth (Tex.) resident Val Renfro had her purse taken from her, and she jumped in her car and chased down the suspect, all the while talking to a dispatcher on her cellular phone.","purse snatch chase – in march 2009 forth worth (tex.) resident val renfro had her purse taken from her, and she jumped in her car and chased down the suspect, all the while talking to a dispatcher on her cellular phone.",crime,CRITICAL,1,suspect,,0.8,crime,CRITICAL,1,,
526,call_526.mp3,Missing child,10/08,California,1.0,0.0,1.0,0.0,"Missing child – In Oct. 2008 Nadya Suleman dialed 911 when she discovered one of her young sons was missing from the front yard. At the time, Suleman had six children, but later in 2009 she was to have octuplets, making her a celebrity. During her 911 call to Whittier (S. Calif.) police, she threatened, “Oh God. I’m going to kill myself.” Interestingly, the dispatcher admonished her on making such threats in earshot of her other children. “He doesn’t need to hear that,” the dispatcher told Suleman. During the call, the child returned back home from his walk.","missing child – in oct. 2008 nadya suleman dialed 911 when she discovered one of her young sons was missing from the front yard. at the time, suleman had six children, but later in 2009 she was to have octuplets, making her a celebrity. during her 911 call to whittier (s. calif.) police, she threatened, “oh god. i’m going to kill myself.” interestingly, the dispatcher admonished her on making such threats in earshot of her other children. “he doesn’t need to hear that,” the dispatcher told suleman. during the call, the child returned back home from his walk.",crime,CRITICAL,1,shot,,0.8,crime,CRITICAL,1,,
527,call_527.mp3,Murder suicide,11/07,South Carolina,1.0,5.0,1.0,0.0,"Murder suicide – In Nov. 2007 Alton Beasley shot and killed his two daughters and one of their friends, his wife, and and then killed himself. One of the daughters dialed 911 for help, but 27 seconds into the call she screams and the line goes quiet. What information did the dispatcher obtain during that short period?","murder suicide – in nov. 2007 alton beasley shot and killed his two daughters and one of their friends, his wife, and and then killed himself. one of the daughters dialed 911 for help, but 27 seconds into the call she screams and the line goes quiet. what information did the dispatcher obtain during that short period?",crime,CRITICAL,1,"shot, murder",,0.99,crime,CRITICAL,1,,
528,call_528.mp3,Intruder shot,1/08,South Carolina,1.0,1.0,1.0,0.0,"Intruder shot – In Jan. 2008 Brian Sessoms was kicked out of the Berkeley County (SC) house where he had been living with friends for two weeks. Intoxicated, he climbed up to a second-story window, re-entered the house and came down the stairs, where he was confronted and shot by the homeowner. Despite CPR, Sessoms died, and the DA ruled it was a self-defense shooting.","intruder shot – in jan. 2008 brian sessoms was kicked out of the berkeley county (sc) house where he had been living with friends for two weeks. intoxicated, he climbed up to a second-story window, re-entered the house and came down the stairs, where he was confronted and shot by the homeowner. despite cpr, sessoms died, and the da ruled it was a self-defense shooting.",crime,CRITICAL,1,"shooting, shot",shooting,0.99,crime,CRITICAL,1,,
529,call_529.mp3,Burglary &amp; shooting,3/09,Tennessee,1.0,0.0,1.0,0.0,"Burglary &amp; shooting – In March 2009 a Chattanooga (Tenn.) resident’s car was burglarized, and a male family member caught one of the suspects and held him down for police. As a female resident dialed 911 for help and talked to a dispatcher, two suspects returned and fired a shotgun at the house to “rescue” their friend. It took 10 minutes for officers to arrive at the incident, generating criticism from the 911 caller during the call.","burglary &amp; shooting – in march 2009 a chattanooga (tenn.) resident’s car was burglarized, and a male family member caught one of the suspects and held him down for police. as a female resident dialed 911 for help and talked to a dispatcher, two suspects returned and fired a shotgun at the house to “rescue” their friend. it took 10 minutes for officers to arrive at the incident, generating criticism from the 911 caller during the call.",fire,CRITICAL,1,fire,shooting,0.8,fire,CRITICAL,1,,
