case_id,text_en,source,label_category_gold,label_triage_gold,red_flags_gold
synth2_critical_crit_285,Quick! The house is on fire and my boss is still inside! I can't get to them! Hurry please!,synthetic_v2,fire,CRITICAL,1
synth2_urgent_urg_421,"I don't know what to do, My elderly my husband with dementia wandered off. We can't find them. They've been gone an hour.",synthetic_v2,other,URGENT,1
synth2_non_urgent_nu_35,"I have a question, Someone stole my bike at the shopping mall. I just noticed it's gone. No rush.",synthetic_v2,crime,NON_URGENT,0
synth2_non_urgent_nu_625,"Hi, it's not urgent or anything but There's flooding on the road at the movies from a broken hydrant. Thank you.",synthetic_v2,other,NON_URGENT,0
synth2_urgent_urg_83,"Hi, I'm calling because Someone threatened me with what looked like a knife at a gas station. They walked away but I'm scared. Please send help.",synthetic_v2,crime,URGENT,0
synth2_urgent_urg_666,"Hello, Two people are in a physical altercation at a laundromat. Fists only. One of them fell down. Should I do anything?",synthetic_v2,crime,URGENT,0
synth2_non_urgent_nu_123,"Hi, Is there a non-emergency number I should call about a noise complaint?",synthetic_v2,other,NON_URGENT,0
synth2_non_urgent_nu_220,"Hi, Someone keeps letting their dog poop on my lawn. Can anything be done?",synthetic_v2,other,NON_URGENT,0
synth2_urgent_urg_383,"I need to report something, A dog just bit my 15 year old! It's a deep bite on the leg. Bleeding a lot. Please send help.",synthetic_v2,medical,URGENT,0
synth2_urgent_urg_628,"Yeah hi, Something happened, There's someone inside my car going through my stuff at the shopping mall. They're still there. Can you send someone?",synthetic_v2,crime,URGENT,0
synth2_non_urgent_nu_555,"Hello, I cut my finger in the kitchen. Not deep but won't stop bleeding. Should I go to urgent care? Thank you.",synthetic_v2,medical,NON_URGENT,0
synth2_non_urgent_nu_357,"Yeah hi, I have a question, Someone parked blocking my driveway. Been here for maybe 15 minutes. Appreciate it.",synthetic_v2,other,NON_URGENT,0
synth2_non_urgent_nu_102,"Hi, A tree branch fell on the sidewalk at a pharmacy. Blocking the path.",synthetic_v2,other,NON_URGENT,0
synth2_critical_crit_162,Hurry! my father fell through a glass door and their arm is sliced open! Blood is gushing out! We need help now!,synthetic_v2,medical,CRITICAL,1
synth2_urgent_urg_697,"I don't know what to do, There's someone inside my car going through my stuff in a parking lot. uh, They're still there. Can you send someone?",synthetic_v2,crime,URGENT,0
synth2_critical_crit_316,Oh God oh God! My kitchen kitchen caught fire and now the whole apartment is burning! I barely got out!,synthetic_v2,fire,CRITICAL,1
synth2_critical_crit_104,Please! I found my coworker hanging! I cut them down but they're not breathing! We need help now!,synthetic_v2,medical,CRITICAL,1
synth2_non_urgent_nu_147,"Excuse me, Someone parked blocking my driveway. Been here for maybe 15 minutes. No rush.",synthetic_v2,other,NON_URGENT,0
synth2_urgent_urg_52,"Hi there, I don't know what to do, There's a pregnant woman bleeding heavily. uh, She's about 7 months along. Please send an ambulance. How long will that take?",synthetic_v2,medical,URGENT,1
synth2_urgent_urg_84,"Hey, Something happened, my girlfriend is having a mental health crisis. They're talking about hurting themselves but haven't done anything yet. Should I do anything?",synthetic_v2,medical,URGENT,0
synth2_urgent_urg_540,"Hi, Can someone come? A coworker ate something they're allergic to. Hives everywhere and their tongue is swelling. How long will that take?",synthetic_v2,medical,URGENT,1
synth2_urgent_urg_407,"Hello, I need to report something, There's a couple fighting on the sidewalk. Yelling and pushing. No weapons. One like, person has a bloody nose. Should I do anything?",synthetic_v2,crime,URGENT,0
synth2_non_urgent_nu_519,"Excuse me, Construction noise at a pharmacy at night. They're drilling and it's past quiet hours. Thank you.",synthetic_v2,other,NON_URGENT,0
synth2_non_urgent_nu_29,"Excuse me, My neighbor is burning leaves in their backyard. The smoke is coming into my house. Thanks for your help.",synthetic_v2,fire,NON_URGENT,0
synth2_non_urgent_nu_631,"Excuse me, I have a question, I want to report a lost dog. Big golden retriever, no collar, wandering at the beach. Whenever you get a chance.",synthetic_v2,other,NON_URGENT,0
synth2_critical_crit_8,Quick! Shots fired at a construction site! Multiple people down! Send everything you have! Hurry please!,synthetic_v2,crime,CRITICAL,1
synth2_urgent_urg_701,"I don't know what to do, my boss is having trouble breathing. They have asthma and their like, inhaler isn't helping.",synthetic_v2,medical,URGENT,1
synth2_urgent_urg_166,"Hello, My kid is having an allergic reaction. Red all over, struggling to breathe a little. We uh, gave benadryl. Is someone coming?",synthetic_v2,medical,URGENT,1
synth2_urgent_urg_209,"I need help, I smell gas really strongly in my building. No flames uh, but the smell is overwhelming. Can you send someone?",synthetic_v2,fire,URGENT,1
synth2_critical_crit_473,Please! My 18 year old fell from the window! Second floor! They're lying on the ground not moving! Send an ambulance!,synthetic_v2,medical,CRITICAL,1
synth2_non_urgent_nu_301,"Excuse me, Someone left a bag on the park bench. Been there all day. No rush.",synthetic_v2,other,NON_URGENT,0
synth2_urgent_urg_146,"Hello, A male just started convulsing in an apartment building. I put them on their side. They have a history of seizures.",synthetic_v2,medical,URGENT,1
synth2_critical_crit_463,No no no! My 54 year old fell from the window! Second floor! They're lying on the ground not moving! Hurry please!,synthetic_v2,medical,CRITICAL,1
synth2_non_urgent_nu_452,"Hi there, I have a question, I found an open door at the business next door. Might be nothing. Thanks.",synthetic_v2,other,NON_URGENT,0
synth2_non_urgent_nu_200,"Good evening, My garden gnomes were stolen from the front yard. Silly but I want to report it. Appreciate it.",synthetic_v2,crime,NON_URGENT,0
synth2_critical_crit_160,Quick! An explosion just happened at home! There's fire everywhere and people are hurt! Please come quickly!,synthetic_v2,fire,CRITICAL,1
synth2_urgent_urg_535,"Excuse me, I want to report My 78 year old diabetic is unresponsive but breathing. They missed their insulin. What should I do?",synthetic_v2,medical,URGENT,1
synth2_non_urgent_nu_622,"Hi, I got a splinter stuck deep in my foot. Can't get it out. Is this urgent? No rush.",synthetic_v2,medical,NON_URGENT,0
synth2_critical_crit_348,Quick! my neighbor fell from the roof! Maybe 15 feet! They're not moving at all! Please send help!,synthetic_v2,medical,CRITICAL,1
synth2_urgent_urg_588,"Hey, There's a situation here, A man is threatening people at a stadium. He's aggressive and yelling. I don't see a weapon but he's big. Is someone coming?",synthetic_v2,crime,URGENT,0
synth2_urgent_urg_566,"Excuse me, There's a situation here, A pregnant woman in an apartment building um, is in labor. The baby might be coming. She says she can feel it. Thank you.",synthetic_v2,medical,URGENT,1
synth2_non_urgent_nu_138,"Yeah hi, I have a rash that's spreading. Not painful, just itchy. Should I go to the doctor?",synthetic_v2,medical,NON_URGENT,0
synth2_urgent_urg_157,"We need assistance, A coworker ate something they're allergic to. Hives everywhere and their tongue uh, is swelling. Should I do anything?",synthetic_v2,medical,URGENT,1
synth2_critical_crit_249,Help! a teenager just collapsed and isn't breathing! I think it's a heart attack! Please come quickly!,synthetic_v2,medical,CRITICAL,1
synth2_critical_crit_274,Jesus! I think my sister is having a stroke! Half their face is drooping and they can't talk! Send an ambulance!,synthetic_v2,medical,CRITICAL,1
synth2_critical_crit_483,Help! my boyfriend is choking! They can't breathe! I tried hitting their back but nothing's coming out!,synthetic_v2,medical,CRITICAL,1
synth2_non_urgent_nu_696,"Hi, this isn't really an emergency but My neighbor is burning leaves in their backyard. The smoke is coming into my house. No rush.",synthetic_v2,fire,NON_URGENT,0
synth2_urgent_urg_164,"Good evening, Something happened, My 58 year old diabetic is um, unresponsive but breathing. They missed their insulin. Is someone coming?",synthetic_v2,medical,URGENT,1
synth2_critical_crit_243,"Someone help! There's a female here who collapsed, no pulse, not breathing at all! Please send help!",synthetic_v2,medical,CRITICAL,1
synth2_critical_crit_203,Oh God oh God! A 38 year old is choking at the restaurant! They're grabbing their throat! Someone help!,synthetic_v2,medical,CRITICAL,1
synth2_urgent_urg_46,"Hello, Someone is trying to break into my house right now! I can hear them at like, the back door! Should I do anything?",synthetic_v2,crime,URGENT,0
synth2_urgent_urg_415,"Yeah hi, I'm calling because Two people are in a physical altercation at a coffee shop. Fists only. One of them fell down. What should I do?",synthetic_v2,crime,URGENT,0
synth2_urgent_urg_148,"Hello, I'm calling because A pregnant woman in the garage is in labor. The baby might be like, coming. She says she can feel it. Please send help.",synthetic_v2,medical,URGENT,1
synth2_urgent_urg_218,"Yeah hi, Something happened, my sister fell off a ladder, maybe 8 feet. They landed on their jaw. In um, a lot of pain but awake. What should I do?",synthetic_v2,medical,URGENT,0
synth2_non_urgent_nu_65,"Yeah hi, My kid got stung by a bee. No allergic reaction, just swelling. Should I worry? Let me know what I should do.",synthetic_v2,medical,NON_URGENT,0
synth2_urgent_urg_679,"Hey, Something happened, a stranger is diabetic and they're acting really confused. Blood sugar might be low. They're shaking. What should I do?",synthetic_v2,medical,URGENT,0
synth2_urgent_urg_231,"Excuse me, I need to report something, A pregnant woman at home is in labor. The baby might be coming. She says she can feel it. Please send help.",synthetic_v2,medical,URGENT,1
synth2_urgent_urg_458,"Excuse me, Something happened, There's a pregnant woman bleeding heavily. She's about 7 months along. Please send an ambulance.",synthetic_v2,medical,URGENT,1
synth2_critical_crit_7,"Please please! A 64 year old just collapsed, one side paralyzed, can't speak! Stroke symptoms! How long until help arrives?",synthetic_v2,medical,CRITICAL,1
synth2_non_urgent_nu_747,"it's not urgent or anything but My back has been hurting for about 5 minutes. Nothing sudden, just wondering if I need the ER.",synthetic_v2,medical,NON_URGENT,0
synth2_urgent_urg_547,"Hello, There's a situation here, Someone is trying to like, break into my house right now! I can hear them at the back door! Can you send someone?",synthetic_v2,crime,URGENT,0
synth2_non_urgent_nu_118,"Hi there, There's a car parked on our street I don't recognize. Been here 3 days. Thanks.",synthetic_v2,other,NON_URGENT,0
synth2_critical_crit_265,Oh God oh God! Someone collapsed at a clinic and has no pulse! We need CPR help! I don't know what to do! Please send help!,synthetic_v2,medical,CRITICAL,1
synth2_urgent_urg_672,"Hi, Can someone come? Someone at a hotel is very agitated, talking to themselves, and scaring people. They might need help. Should I do anything?",synthetic_v2,other,URGENT,0
synth2_critical_crit_174,Please please! My 4 year old male just had a heart attack I think! They're unconscious! Send an ambulance!,synthetic_v2,medical,CRITICAL,1
synth2_non_urgent_nu_209,"Excuse me, it's not urgent or anything but A streetlight has been out for weeks at school. Thanks.",synthetic_v2,other,NON_URGENT,0
synth2_urgent_urg_788,"Good evening, There's been a car accident at a coffee shop. A couple cars involved, people are hurt but everyone seems conscious.",synthetic_v2,crime,URGENT,0
synth2_critical_crit_54,Oh God oh God! An explosion just happened at a daycare! There's fire everywhere and people are hurt! They're dying!,synthetic_v2,fire,CRITICAL,1
synth2_non_urgent_nu_321,"not sure if this is the right number but Sorry, my kid dialed this by accident. No emergency here. Whenever you get a chance.",synthetic_v2,other,NON_URGENT,0
synth2_urgent_urg_283,"Hi, I'm calling because Pedestrian got clipped by a car at like, the shopping mall. They can walk but their hip is hurting badly. Can you send someone?",synthetic_v2,medical,URGENT,0
synth2_critical_crit_493,my my neighbor suddenly can't move their left side and their speech is all messed up! I think it's a stroke! Hurry please!,synthetic_v2,medical,CRITICAL,1
